NAME	TITLE	SCORE	
SSH2		1.1230968	
EGLN3		1.1229503	
FECH		1.122909	
NFKB1		1.1218216	
SCARA3		1.1217448	
LIPG		1.1211584	
CRABP2		1.1210691	
CDH4		1.1177498	
PHF13		1.1136007	
PCDH18		1.1133609	
TPMT		1.1132171	
TCF7		1.1125015	
KLF5		1.1112163	
ZNF669		1.1081336	
AP1B1		1.1076005	
RETSAT		1.1067693	
NTSR1		1.1064626	
PDHA1		1.1057823	
FZD7		1.1022748	
SCARB2		1.1016365	
KAZN		1.0999334	
RBMX2		1.099763	
NFATC2IP		1.0988305	
MTFP1		1.0978171	
ATXN2L		1.0975438	
MAP3K6		1.097368	
PTCD1		1.0970374	
UHRF1BP1		1.0969319	
DTX4		1.0963833	
RAB22A		1.095806	
KLHL36		1.0953205	
RRBP1		1.0950717	
HDHD5		1.0947052	
P4HB		1.0946884	
IFNAR2		1.0941321	
VWA8		1.0941315	
USP6NL		1.091351	
ZNF787		1.090275	
STIM1		1.0885653	
PLOD1		1.0872428	
SLC16A6		1.0837828	
ZNF18		1.0833147	
CD63		1.082647	
SESN2		1.0821463	
IBA57		1.0811268	
GMPPA		1.0791918	
SNIP1		1.0790741	
TM7SF3		1.0790719	
GK5		1.0777997	
UROS		1.0776677	
MKNK2		1.0773641	
PSMD3		1.0766083	
SUSD6		1.0762275	
SUSD1		1.0754315	
PLEKHH1		1.075408	
PRMT3		1.074673	
NCEH1		1.0745118	
CD81		1.0720787	
KIAA0319L		1.0706652	
BTN3A1		1.0704103	
EIF1		1.0701729	
LTBP2		1.0701143	
PINK1		1.070018	
KCNK2		1.0681543	
UACA		1.0679538	
GPM6B		1.0674812	
PCDHA2		1.0647925	
KLHL4		1.064564	
NUCB2		1.0641063	
CRB1		1.0625881	
SNHG18		1.0617765	
TRMT2B		1.0617719	
MAGI3		1.0615077	
FKBP14		1.0603077	
PCCB		1.0593969	
MEGF8		1.0591173	
MYH15		1.0577334	
RAB33B		1.0565463	
LRIG2		1.055871	
MVP		1.0548562	
FUT11		1.0542991	
H6PD		1.0520558	
RHOJ		1.0519644	
ZNF426		1.0513892	
RBMS2		1.0497268	
HPRT1		1.049698	
TAGLN		1.04882	
ZMYND8		1.0482923	
ARRDC4		1.0480613	
UBE2F		1.0470021	
PARP9		1.0460857	
RASGRF2		1.0454502	
DNAJC25		1.0431931	
TMEM132B		1.042667	
PKN1		1.0404316	
SLCO3A1		1.0394955	
IGSF11		1.0381031	
CALR		1.0371715	
ARFGEF2		1.0333676	
HIPK1		1.0332979	
TMEM117		1.032146	
RNF170		1.0313271	
PDE1C		1.0307803	
CORO6		1.0301353	
DTX3L		1.0301051	
PPL		1.0301015	
STRADB		1.0292393	
OBSCN-AS1		1.0285088	
PHYHIPL		1.027995	
FZD6		1.0277929	
RFLNB		1.0256376	
ZNF609		1.0250622	
CLCN3		1.0248175	
TUFT1		1.0241786	
ADAMTS1		1.0229493	
LAPTM4A		1.0211272	
CXCR4		1.0205756	
CDK18		1.018511	
MOV10		1.0184683	
ADAR		1.0184445	
SALL1		1.0184139	
WFS1		1.0183952	
GAMT		1.0179238	
PAQR6		1.0178748	
FUBP3		1.0173074	
SEC24D		1.0171337	
TRIM56		1.0161498	
PDZD11		1.0146557	
GRB10		1.0146185	
FAF2		1.0143136	
OSER1		1.0132259	
ACTB		1.0122746	
CDC42EP3		1.0121031	
ENAH		1.0118983	
EXT2		1.011278	
VMP1		1.010847	
CDC42BPG		1.0103073	
TSPAN31		1.009246	
PNP		1.0090238	
TBC1D16		1.0080694	
NPC2		1.0080266	
INSIG2		1.0077685	
EPDR1		1.00752	
FBLN1		1.0073715	
SOX9		1.0063627	
GALNT2		1.0042427	
PHLPP2		1.0023639	
IARS2		1.0022366	
TRAF5		1.0010003	
SLC25A13		0.9988035	
NOL3		0.9982921	
BEX2		0.99691904	
GLIPR2		0.9951771	
ZNF468		0.99507487	
DNASE1L1		0.9950419	
AFMID		0.9931105	
CRTC3		0.9927419	
PTPDC1		0.9919124	
RFLNA		0.99152905	
SLC6A6		0.9911344	
PRKCSH		0.9897845	
POMT1		0.9890626	
STK3		0.98831475	
GOLGA6L10		0.9876766	
ZFPM1		0.987204	
FAM168B		0.98708266	
FER1L4		0.9869137	
IRS2		0.98524654	
SLC25A43		0.984746	
PALLD		0.98465645	
DENND5B		0.9845626	
CGN		0.98348916	
ZNF275		0.9829062	
SLC35E2B		0.9828787	
ATL3		0.9822993	
POLR2A		0.98029625	
CTSL		0.9802733	
ANGPTL1		0.9796941	
TMEM120B		0.9787237	
UBC		0.97834885	
GRN		0.97826725	
SLC25A5		0.97761744	
KDM4A		0.9771456	
CCDC171		0.97610706	
RAB3GAP1		0.9741471	
SLC35F6		0.97411734	
SLC26A11		0.9728566	
PPT1		0.97177356	
CROT		0.9709952	
BNIP3		0.9691267	
TMEM41A		0.9690729	
FKBP11		0.9681454	
GRAMD4		0.9672646	
TM9SF1		0.96724075	
ECI1		0.96592146	
SFMBT2		0.9657845	
SAP30		0.9644489	
AHCYL1		0.96395695	
ARHGAP17		0.96263576	
NFKBIL1		0.9625045	
CREM		0.961469	
ELP5		0.9612041	
DBNL		0.96040756	
SH3BP2		0.9596444	
EMC7		0.9591242	
CNTN3		0.958581	
ANXA7		0.95851856	
CALCOCO2		0.95803547	
AVPI1		0.9574304	
TXNDC11		0.9568324	
POLR3G		0.9567976	
SEC63		0.95674914	
TBL1X		0.95598835	
TXNL4A		0.95489573	
HTRA1		0.9544108	
BAIAP2		0.9537663	
JAM3		0.9527779	
MATN2		0.95232445	
MFAP3L		0.9518005	
DGLUCY		0.95082074	
DNAJB11		0.95051813	
RAB8A		0.9502591	
YBX3		0.9490658	
SUN1		0.9465999	
GLG1		0.94638723	
ERP29		0.9452358	
SORBS3		0.9449155	
PPFIA4		0.94370234	
SEPHS2		0.94367254	
TNRC6B		0.943422	
ATF6		0.9424764	
CPD		0.94225335	
LGMN		0.9411986	
DLG1		0.939842	
ODR4		0.93983173	
NOP16		0.9392658	
RDH13		0.93822545	
TAF7		0.93808067	
DIP2B		0.9379653	
SUSD2		0.93757427	
NAT10		0.93756866	
OTUD5		0.93744195	
C9orf16		0.93710387	
EMC8		0.9369216	
NEDD4		0.93640023	
VKORC1		0.9358396	
PCDH11X		0.93559206	
KCNB1		0.93385464	
RTCA		0.9337417	
AFF4		0.93298906	
TSPAN15		0.9325411	
CNTN5		0.9323939	
CYTH3		0.9317995	
ABL1		0.9315092	
GAR1		0.93131363	
PPP4R3A		0.9298797	
ITGAV		0.9292216	
DNM2		0.9291812	
ZNF548		0.9288261	
MFGE8		0.92855144	
NUDT18		0.9284401	
PNRC1		0.9274471	
CPLX1		0.92438024	
DAZAP2		0.92408615	
TNFRSF13C		0.9229797	
NENF		0.9225017	
CAPS		0.92182153	
RAB7A		0.91994375	
RGS14		0.919205	
PPFIA1		0.9191017	
VXN		0.91849566	
TRIB1		0.9178063	
CEP170B		0.9175501	
NELFA		0.9171542	
EXOSC6		0.9160398	
PCDHA10		0.915796	
LHX2		0.91535103	
LINC01508		0.9150202	
RAB32		0.91497934	
SGCD		0.9142448	
PTN		0.9141096	
CEP164		0.9133112	
DPYD		0.9130596	
ADAMTS2		0.9128904	
SUMF2		0.9128423	
YLPM1		0.91264814	
ATP2A1		0.91239786	
SLC23A2		0.91219443	
LINC00888		0.9117255	
CCNYL1		0.91169864	
ABHD11		0.91115284	
PARP16		0.9106241	
DHDDS		0.9103102	
HLA-B		0.90997493	
ZNF124		0.9098074	
CPEB1		0.9077737	
MIS12		0.90707344	
MYDGF		0.906696	
PTK2		0.9064083	
CORO1C		0.9035766	
ALKBH5		0.90331584	
SNX21		0.90264547	
RABGGTB		0.9025445	
PLD3		0.90135	
ING2		0.901088	
MEX3C		0.9006033	
ZNF714		0.89830667	
MYLK		0.8981333	
TTC28		0.89780676	
ATP6V0A2		0.89775044	
FZD5		0.8975828	
ZC3HAV1		0.89678943	
PIAS3		0.89397323	
SMCR8		0.89346695	
TSC22D2		0.892916	
ZNF628		0.8926725	
DUSP7		0.8923887	
PCDHGB6		0.89090884	
PLA2G15		0.8903245	
SCLT1		0.8898633	
TMBIM6		0.88971186	
HLA-C		0.8869537	
PAQR5		0.8862092	
DNAJC16		0.8852422	
DPY19L1		0.8846939	
PDCD7		0.8843916	
ABHD2		0.8832307	
ZNF513		0.8829119	
SSC5D		0.88197803	
PCNX4		0.8805278	
SPRED3		0.8798909	
NAA60		0.8788735	
DYRK4		0.878515	
YME1L1		0.87849385	
SAMD4B		0.8776795	
LRIG1		0.8773503	
ITGA6		0.87621695	
AGO1		0.87504566	
GLMP		0.8747121	
SIL1		0.87375885	
ADAMTS8		0.8737013	
TMEM185B		0.8719008	
CASC4		0.8703434	
NPAS2		0.8702942	
HS6ST1		0.8701961	
TGFB2		0.8695084	
HSPA5		0.8685134	
FSIP2		0.86823815	
KCNA4		0.8677899	
CSNK1G1		0.8666261	
SPATA6		0.8656431	
ORAI1		0.8650317	
SYNJ2		0.865009	
TMEM192		0.86480993	
PFKP		0.86449444	
GHR		0.8643262	
GPX1		0.86336637	
SLC6A8		0.8630755	
CEP70		0.8627896	
KLF16		0.86053944	
LDAH		0.8600504	
PBX1		0.85981333	
APOE		0.8594458	
DNAJC21		0.85905826	
BBS2		0.8590168	
NEO1		0.85891247	
IFITM3		0.85856414	
TGOLN2		0.85792005	
RNF122		0.8578889	
HMG20A		0.8575224	
SCN5A		0.8566619	
FOXP4		0.8559653	
SLC31A1		0.85509837	
MYL6		0.8535497	
PBLD		0.85266334	
TP53INP2		0.85194284	
SHC3		0.8512401	
ZNF121		0.8500004	
LIMD1		0.8495341	
DCAF11		0.8492757	
PPP1R13L		0.8490356	
EP300		0.84883153	
ERLIN2		0.8480734	
HPS5		0.8471618	
NOCT		0.8465617	
SMAD2		0.84625864	
CDH11		0.845408	
FZD8		0.84519756	
ZNF629		0.84518903	
SNHG12		0.84413666	
PNPT1		0.8437308	
TMTC4		0.84366953	
AIFM2		0.84326875	
DBR1		0.84284884	
ERGIC3		0.8424575	
TEC		0.8412133	
SLC25A35		0.83964497	
INSYN1		0.8395866	
CCND2		0.83871514	
MAVS		0.83810467	
ZBTB8OS		0.83787876	
MSH3		0.83731556	
SLC49A4		0.8369225	
DVL3		0.8338804	
HELZ2		0.8338114	
EGFLAM		0.8328886	
GLB1		0.83215535	
ZNF184		0.832072	
MYO3A		0.8317573	
PCDHB10		0.83161277	
DENND6A		0.8307536	
TMEM127		0.82908416	
GAL3ST3		0.8282955	
CA5B		0.82809246	
IQSEC2		0.8272108	
MIF4GD		0.82635856	
LINC01315		0.8263254	
CDK7		0.8262811	
ZNF286A		0.8254564	
DAP3		0.82469463	
ACTN4		0.8244908	
AIF1L		0.8242362	
ZNF77		0.82375336	
CAPZB		0.8229671	
PRR7		0.82296354	
AMPD2		0.82264537	
HEXA		0.8222088	
POLR3GL		0.8220677	
TARBP1		0.82157135	
PLTP		0.8210218	
RBMX		0.8209793	
ZBTB1		0.82014126	
MYL12A		0.82001746	
GAN		0.8187269	
RNF6		0.8185692	
GBF1		0.81808525	
GUCA1A		0.8178858	
TNIP2		0.81775665	
