NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
PYRUVATE METABOLIC PROCESS%GOBP%GO:0006090	PYRUVATE METABOLIC PROCESS%GOBP%GO:0006090		40	0.665868	2.0323484	0.0	0.0047289194	0.086	2640	tags=60%, list=21%, signal=76%	
ASSEMBLY OF COLLAGEN FIBRILS AND OTHER MULTIMERIC STRUCTURES%REACTOME DATABASE ID RELEASE 75%2022090	ASSEMBLY OF COLLAGEN FIBRILS AND OTHER MULTIMERIC STRUCTURES%REACTOME DATABASE ID RELEASE 75%2022090		33	0.6918979	2.0293205	0.0	0.004907794	0.092	1738	tags=48%, list=14%, signal=56%	
GLYCOLYTIC PROCESS%GOBP%GO:0006096	GLYCOLYTIC PROCESS%GOBP%GO:0006096		22	0.7535507	2.0280006	0.0	0.0048355516	0.094	2216	tags=77%, list=18%, signal=94%	
NUCLEOSIDE DIPHOSPHATE PHOSPHORYLATION%GOBP%GO:0006165	NUCLEOSIDE DIPHOSPHATE PHOSPHORYLATION%GOBP%GO:0006165		29	0.7007203	2.0278618	0.0	0.0047248537	0.096	2641	tags=72%, list=21%, signal=92%	
NUCLEAR RECEPTORS META-PATHWAY%WIKIPATHWAYS_20210210%WP2882%HOMO SAPIENS	NUCLEAR RECEPTORS META-PATHWAY%WIKIPATHWAYS_20210210%WP2882%HOMO SAPIENS		132	0.56004524	2.0277932	0.0	0.0045358595	0.096	1893	tags=35%, list=15%, signal=41%	
PYRUVATE BIOSYNTHETIC PROCESS%GOBP%GO:0042866	PYRUVATE BIOSYNTHETIC PROCESS%GOBP%GO:0042866		23	0.7475687	2.0236454	0.0	0.00473577	0.104	2216	tags=74%, list=18%, signal=90%	
HALLMARK_GLYCOLYSIS%MSIGDB_C2%HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS%MSIGDB_C2%HALLMARK_GLYCOLYSIS		124	0.5540887	2.0184639	0.0	0.005280962	0.122	1441	tags=34%, list=11%, signal=38%	
GLUCOSE CATABOLIC PROCESS%GOBP%GO:0006007	GLUCOSE CATABOLIC PROCESS%GOBP%GO:0006007		19	0.78674674	2.0174172	0.0	0.00513165	0.123	2640	tags=89%, list=21%, signal=113%	
NEUROTRANSMITTER METABOLIC PROCESS%GOBP%GO:0042133	NEUROTRANSMITTER METABOLIC PROCESS%GOBP%GO:0042133		36	0.6654349	2.0060956	0.0	0.006262069	0.155	1565	tags=22%, list=12%, signal=25%	
GLUCOSE CATABOLIC PROCESS TO PYRUVATE%GOBP%GO:0061718	GLUCOSE CATABOLIC PROCESS TO PYRUVATE%GOBP%GO:0061718		18	0.78658605	2.000944	0.0	0.006920112	0.175	2640	tags=89%, list=21%, signal=112%	
CELLULAR RESPONSE TO EPIDERMAL GROWTH FACTOR STIMULUS%GOBP%GO:0071364	CELLULAR RESPONSE TO EPIDERMAL GROWTH FACTOR STIMULUS%GOBP%GO:0071364		22	0.7428921	1.9993279	0.0	0.0068718186	0.179	2501	tags=55%, list=20%, signal=68%	
CANONICAL GLYCOLYSIS%GOBP%GO:0061621	CANONICAL GLYCOLYSIS%GOBP%GO:0061621		18	0.78658605	1.9992392	0.0	0.006724392	0.181	2640	tags=89%, list=21%, signal=112%	
RIBONUCLEOSIDE DIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009185	RIBONUCLEOSIDE DIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009185		30	0.6971502	1.998376	0.0	0.0065530427	0.182	2640	tags=70%, list=21%, signal=88%	
PURINE RIBONUCLEOSIDE DIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009179	PURINE RIBONUCLEOSIDE DIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009179		27	0.71143645	1.997376	0.0	0.006391732	0.183	2640	tags=78%, list=21%, signal=98%	
NADH REGENERATION%GOBP%GO:0006735	NADH REGENERATION%GOBP%GO:0006735		18	0.78658605	1.9961848	0.0	0.006333368	0.187	2640	tags=89%, list=21%, signal=112%	
NADH METABOLIC PROCESS%GOBP%GO:0006734	NADH METABOLIC PROCESS%GOBP%GO:0006734		26	0.71541435	1.9942472	0.0016638935	0.0063990215	0.193	2765	tags=73%, list=22%, signal=94%	
NUCLEOSIDE DIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009132	NUCLEOSIDE DIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009132		40	0.65986776	1.9874573	0.0	0.0071334112	0.218	2641	tags=60%, list=21%, signal=76%	
CALCINEURIN-REGULATED NFAT-DEPENDENT TRANSCRIPTION IN LYMPHOCYTES%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CALCINEURIN-REGULATED NFAT-DEPENDENT TRANSCRIPTION IN LYMPHOCYTES	CALCINEURIN-REGULATED NFAT-DEPENDENT TRANSCRIPTION IN LYMPHOCYTES%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CALCINEURIN-REGULATED NFAT-DEPENDENT TRANSCRIPTION IN LYMPHOCYTES		19	0.77243364	1.9865375	0.0	0.00697417	0.219	852	tags=32%, list=7%, signal=34%	
PID_HIF1_TFPATHWAY%MSIGDB_C2%PID_HIF1_TFPATHWAY	PID_HIF1_TFPATHWAY%MSIGDB_C2%PID_HIF1_TFPATHWAY		26	0.71088696	1.9809495	0.0	0.0075454013	0.241	1124	tags=35%, list=9%, signal=38%	
COLLAGEN CHAIN TRIMERIZATION%REACTOME DATABASE ID RELEASE 75%8948216	COLLAGEN CHAIN TRIMERIZATION%REACTOME DATABASE ID RELEASE 75%8948216		28	0.6994674	1.9791238	0.0	0.007680968	0.25	1542	tags=43%, list=12%, signal=49%	
ATP GENERATION FROM ADP%GOBP%GO:0006757	ATP GENERATION FROM ADP%GOBP%GO:0006757		23	0.723991	1.9740555	0.0	0.008021517	0.266	2216	tags=74%, list=18%, signal=90%	
ADP METABOLIC PROCESS%GOBP%GO:0046031	ADP METABOLIC PROCESS%GOBP%GO:0046031		24	0.72395283	1.9712362	0.0016611295	0.008369305	0.282	2640	tags=83%, list=21%, signal=105%	
PEPTIDYL-TYROSINE DEPHOSPHORYLATION%GOBP%GO:0035335	PEPTIDYL-TYROSINE DEPHOSPHORYLATION%GOBP%GO:0035335		27	0.71250474	1.9699191	0.0	0.008300151	0.286	1378	tags=44%, list=11%, signal=50%	
INTRINSIC APOPTOTIC SIGNALING PATHWAY IN RESPONSE TO ENDOPLASMIC RETICULUM STRESS%GOBP%GO:0070059	INTRINSIC APOPTOTIC SIGNALING PATHWAY IN RESPONSE TO ENDOPLASMIC RETICULUM STRESS%GOBP%GO:0070059		23	0.71857846	1.9680785	0.0	0.008482162	0.296	2461	tags=65%, list=20%, signal=81%	
PHOTODYNAMIC THERAPY-INDUCED AP-1 SURVIVAL SIGNALING.%WIKIPATHWAYS_20210210%WP3611%HOMO SAPIENS	PHOTODYNAMIC THERAPY-INDUCED AP-1 SURVIVAL SIGNALING.%WIKIPATHWAYS_20210210%WP3611%HOMO SAPIENS		32	0.6729516	1.9672527	0.0016891892	0.008365717	0.299	1451	tags=31%, list=12%, signal=35%	
PURINE NUCLEOSIDE DIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009135	PURINE NUCLEOSIDE DIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009135		28	0.69991314	1.9644201	0.0033057851	0.008630346	0.311	2640	tags=75%, list=21%, signal=95%	
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION%MSIGDB_C2%HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION%MSIGDB_C2%HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION		92	0.5564355	1.963014	0.0	0.008676523	0.318	2605	tags=50%, list=21%, signal=63%	
HALLMARK_P53_PATHWAY%MSIGDB_C2%HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY%MSIGDB_C2%HALLMARK_P53_PATHWAY		136	0.54084027	1.9623947	0.0	0.008586195	0.322	1572	tags=29%, list=13%, signal=33%	
POSITIVE REGULATION OF NEURON DEATH%GOBP%GO:1901216	POSITIVE REGULATION OF NEURON DEATH%GOBP%GO:1901216		33	0.66514057	1.9596597	0.0	0.008786875	0.333	997	tags=30%, list=8%, signal=33%	
TYPE I COLLAGEN SYNTHESIS IN THE CONTEXT OF OSTEOGENESIS IMPERFECTA%WIKIPATHWAYS_20210210%WP4786%HOMO SAPIENS	TYPE I COLLAGEN SYNTHESIS IN THE CONTEXT OF OSTEOGENESIS IMPERFECTA%WIKIPATHWAYS_20210210%WP4786%HOMO SAPIENS		22	0.7430222	1.9594008	0.0	0.008697104	0.336	2585	tags=77%, list=21%, signal=97%	
RESPONSE TO UNFOLDED PROTEIN%GOBP%GO:0006986	RESPONSE TO UNFOLDED PROTEIN%GOBP%GO:0006986		122	0.53875476	1.9527516	0.0	0.009651297	0.371	2682	tags=46%, list=21%, signal=58%	
EXTRACELLULAR MATRIX ORGANIZATION%GOBP%GO:0030198	EXTRACELLULAR MATRIX ORGANIZATION%GOBP%GO:0030198		175	0.5140309	1.9524221	0.0	0.009507914	0.373	2476	tags=39%, list=20%, signal=48%	
NEGATIVE REGULATION OF PROTEIN SERINE/THREONINE KINASE ACTIVITY%GOBP%GO:0071901	NEGATIVE REGULATION OF PROTEIN SERINE/THREONINE KINASE ACTIVITY%GOBP%GO:0071901		82	0.56957704	1.951196	0.0	0.009633958	0.378	1324	tags=28%, list=11%, signal=31%	
REGULATION OF IGF ACTIVITY BY IGFBP%REACTOME%R-HSA-381426.2	REGULATION OF IGF ACTIVITY BY IGFBP%REACTOME%R-HSA-381426.2		69	0.58307874	1.9491459	0.0	0.009695383	0.387	2759	tags=52%, list=22%, signal=67%	
ANTIGEN PRESENTATION: FOLDING, ASSEMBLY AND PEPTIDE LOADING OF CLASS I MHC%REACTOME DATABASE ID RELEASE 75%983170	ANTIGEN PRESENTATION: FOLDING, ASSEMBLY AND PEPTIDE LOADING OF CLASS I MHC%REACTOME DATABASE ID RELEASE 75%983170		21	0.73793906	1.948928	0.0	0.009577856	0.388	1946	tags=67%, list=16%, signal=79%	
POSITIVE REGULATION OF JAK-STAT CASCADE%GOBP%GO:0046427	POSITIVE REGULATION OF JAK-STAT CASCADE%GOBP%GO:0046427		27	0.7003704	1.9465617	0.0	0.009753617	0.399	1540	tags=41%, list=12%, signal=46%	
NEGATIVE REGULATION OF MAP KINASE ACTIVITY%GOBP%GO:0043407	NEGATIVE REGULATION OF MAP KINASE ACTIVITY%GOBP%GO:0043407		49	0.61459196	1.9420755	0.0	0.010244905	0.423	1324	tags=33%, list=11%, signal=36%	
ATF-2 TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ATF-2 TRANSCRIPTION FACTOR NETWORK	ATF-2 TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ATF-2 TRANSCRIPTION FACTOR NETWORK		43	0.63419497	1.9405571	0.0	0.010480096	0.437	1470	tags=35%, list=12%, signal=39%	
VALIDATED TRANSCRIPTIONAL TARGETS OF AP1 FAMILY MEMBERS FRA1 AND FRA2%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%VALIDATED TRANSCRIPTIONAL TARGETS OF AP1 FAMILY MEMBERS FRA1 AND FRA2	VALIDATED TRANSCRIPTIONAL TARGETS OF AP1 FAMILY MEMBERS FRA1 AND FRA2%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%VALIDATED TRANSCRIPTIONAL TARGETS OF AP1 FAMILY MEMBERS FRA1 AND FRA2		17	0.76384294	1.9401207	0.0	0.010339062	0.438	487	tags=35%, list=4%, signal=37%	
HALLMARK_TGF_BETA_SIGNALING%MSIGDB_C2%HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING%MSIGDB_C2%HALLMARK_TGF_BETA_SIGNALING		37	0.64438087	1.9389063	0.0	0.010453518	0.445	713	tags=16%, list=6%, signal=17%	
POSITIVE REGULATION OF TYROSINE PHOSPHORYLATION OF STAT PROTEIN%GOBP%GO:0042531	POSITIVE REGULATION OF TYROSINE PHOSPHORYLATION OF STAT PROTEIN%GOBP%GO:0042531		17	0.76185155	1.9367231	0.0	0.010548867	0.454	1470	tags=53%, list=12%, signal=60%	
PID_IL6_7_PATHWAY%MSIGDB_C2%PID_IL6_7_PATHWAY	PID_IL6_7_PATHWAY%MSIGDB_C2%PID_IL6_7_PATHWAY		28	0.67823905	1.9364196	0.0015974441	0.010448307	0.456	562	tags=25%, list=4%, signal=26%	
HALLMARK_INTERFERON_ALPHA_RESPONSE%MSIGDB_C2%HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE%MSIGDB_C2%HALLMARK_INTERFERON_ALPHA_RESPONSE		44	0.62076104	1.9304649	0.0	0.011587806	0.501	1872	tags=41%, list=15%, signal=48%	
PHOTODYNAMIC THERAPY-INDUCED UNFOLDED PROTEIN RESPONSE%WIKIPATHWAYS_20210210%WP3613%HOMO SAPIENS	PHOTODYNAMIC THERAPY-INDUCED UNFOLDED PROTEIN RESPONSE%WIKIPATHWAYS_20210210%WP3613%HOMO SAPIENS		18	0.75986415	1.9294901	0.0	0.011609652	0.507	2189	tags=72%, list=17%, signal=87%	
CELLULAR RESPONSE TO UNFOLDED PROTEIN%GOBP%GO:0034620	CELLULAR RESPONSE TO UNFOLDED PROTEIN%GOBP%GO:0034620		105	0.547371	1.9288716	0.0	0.011581035	0.511	2803	tags=50%, list=22%, signal=64%	
POSITIVE REGULATION OF STAT CASCADE%GOBP%GO:1904894	POSITIVE REGULATION OF STAT CASCADE%GOBP%GO:1904894		28	0.6921355	1.9279058	0.0	0.011669077	0.516	1540	tags=39%, list=12%, signal=45%	
NUCLEAR EVENTS (KINASE AND TRANSCRIPTION FACTOR ACTIVATION)%REACTOME%R-HSA-198725.2	NUCLEAR EVENTS (KINASE AND TRANSCRIPTION FACTOR ACTIVATION)%REACTOME%R-HSA-198725.2		52	0.610774	1.9270948	0.0	0.011640038	0.519	1127	tags=27%, list=9%, signal=29%	
MEMBRANE LIPID CATABOLIC PROCESS%GOBP%GO:0046466	MEMBRANE LIPID CATABOLIC PROCESS%GOBP%GO:0046466		27	0.6814918	1.9198998	0.0	0.012933584	0.561	1540	tags=48%, list=12%, signal=55%	
NGF-STIMULATED TRANSCRIPTION%REACTOME DATABASE ID RELEASE 75%9031628	NGF-STIMULATED TRANSCRIPTION%REACTOME DATABASE ID RELEASE 75%9031628		30	0.67763036	1.9150126	0.0016556291	0.0139684975	0.591	1033	tags=30%, list=8%, signal=33%	
PID_FRA_PATHWAY%MSIGDB_C2%PID_FRA_PATHWAY	PID_FRA_PATHWAY%MSIGDB_C2%PID_FRA_PATHWAY		16	0.76420885	1.9067621	0.001669449	0.0157514	0.645	487	tags=38%, list=4%, signal=39%	
NRF2 PATHWAY%WIKIPATHWAYS_20210210%WP2884%HOMO SAPIENS	NRF2 PATHWAY%WIKIPATHWAYS_20210210%WP2884%HOMO SAPIENS		51	0.6044182	1.9038264	0.003030303	0.016429788	0.667	1813	tags=43%, list=14%, signal=50%	
HAIR FOLLICLE DEVELOPMENT: CYTODIFFERENTIATION (PART 3 OF 3)%WIKIPATHWAYS_20210210%WP2840%HOMO SAPIENS	HAIR FOLLICLE DEVELOPMENT: CYTODIFFERENTIATION (PART 3 OF 3)%WIKIPATHWAYS_20210210%WP2840%HOMO SAPIENS		31	0.66429365	1.9013333	0.0016556291	0.016697725	0.681	2050	tags=48%, list=16%, signal=58%	
EXTRACELLULAR STRUCTURE ORGANIZATION%GOBP%GO:0043062	EXTRACELLULAR STRUCTURE ORGANIZATION%GOBP%GO:0043062		194	0.49921808	1.89866	0.0	0.01728373	0.696	2476	tags=39%, list=20%, signal=47%	
PYRIDINE-CONTAINING COMPOUND BIOSYNTHETIC PROCESS%GOBP%GO:0072525	PYRIDINE-CONTAINING COMPOUND BIOSYNTHETIC PROCESS%GOBP%GO:0072525		40	0.61837655	1.8936175	0.0	0.018379627	0.716	2862	tags=65%, list=23%, signal=84%	
SARS-COV-2 INNATE IMMUNITY EVASION AND CELL-SPECIFIC IMMUNE RESPONSE%WIKIPATHWAYS_20210210%WP5039%HOMO SAPIENS	SARS-COV-2 INNATE IMMUNITY EVASION AND CELL-SPECIFIC IMMUNE RESPONSE%WIKIPATHWAYS_20210210%WP5039%HOMO SAPIENS		28	0.67222786	1.8927933	0.0016638935	0.018537536	0.726	1641	tags=43%, list=13%, signal=49%	
RESPONSE TO EPIDERMAL GROWTH FACTOR%GOBP%GO:0070849	RESPONSE TO EPIDERMAL GROWTH FACTOR%GOBP%GO:0070849		25	0.68321204	1.8919683	0.0	0.018549705	0.731	1749	tags=44%, list=14%, signal=51%	
SPHINGOLIPID CATABOLIC PROCESS%GOBP%GO:0030149	SPHINGOLIPID CATABOLIC PROCESS%GOBP%GO:0030149		25	0.6835256	1.8908596	0.0016806723	0.018675115	0.737	1340	tags=44%, list=11%, signal=49%	
APOPTOSIS%WIKIPATHWAYS_20210210%WP254%HOMO SAPIENS	APOPTOSIS%WIKIPATHWAYS_20210210%WP254%HOMO SAPIENS		52	0.58806074	1.8893409	0.0	0.018797137	0.74	2173	tags=40%, list=17%, signal=49%	
REGULATION OF EPITHELIAL TO MESENCHYMAL TRANSITION%GOBP%GO:0010717	REGULATION OF EPITHELIAL TO MESENCHYMAL TRANSITION%GOBP%GO:0010717		60	0.5705966	1.8868521	0.0	0.019203117	0.753	2050	tags=33%, list=16%, signal=40%	
NICOTINAMIDE NUCLEOTIDE BIOSYNTHETIC PROCESS%GOBP%GO:0019359	NICOTINAMIDE NUCLEOTIDE BIOSYNTHETIC PROCESS%GOBP%GO:0019359		38	0.6255973	1.8864834	0.0	0.019085163	0.754	2862	tags=68%, list=23%, signal=88%	
RANKL/RANK (RECEPTOR ACTIVATOR OF NFKB (LIGAND)) SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP2018%HOMO SAPIENS	RANKL/RANK (RECEPTOR ACTIVATOR OF NFKB (LIGAND)) SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP2018%HOMO SAPIENS		34	0.6448572	1.8832561	0.0	0.019850435	0.771	1389	tags=38%, list=11%, signal=43%	
ORGAN GROWTH%GOBP%GO:0035265	ORGAN GROWTH%GOBP%GO:0035265		21	0.7083423	1.8794074	0.0017123288	0.020626407	0.79	997	tags=38%, list=8%, signal=41%	
PHOTODYNAMIC THERAPY-INDUCED HIF-1 SURVIVAL SIGNALING%WIKIPATHWAYS_20210210%WP3614%HOMO SAPIENS	PHOTODYNAMIC THERAPY-INDUCED HIF-1 SURVIVAL SIGNALING%WIKIPATHWAYS_20210210%WP3614%HOMO SAPIENS		16	0.7613571	1.8784773	0.0	0.020768134	0.794	1448	tags=44%, list=12%, signal=49%	
REGULATION OF BIOMINERAL TISSUE DEVELOPMENT%GOBP%GO:0070167	REGULATION OF BIOMINERAL TISSUE DEVELOPMENT%GOBP%GO:0070167		42	0.6247968	1.8770455	0.0	0.02097065	0.805	2838	tags=57%, list=23%, signal=74%	
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY%MSIGDB_C2%HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY%MSIGDB_C2%HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY		25	0.6785686	1.8742169	0.0	0.021602752	0.815	1131	tags=24%, list=9%, signal=26%	
SPINAL CORD INJURY%WIKIPATHWAYS_20210210%WP2431%HOMO SAPIENS	SPINAL CORD INJURY%WIKIPATHWAYS_20210210%WP2431%HOMO SAPIENS		49	0.59835666	1.8735067	0.0	0.021590315	0.817	1450	tags=29%, list=12%, signal=32%	
RAF-INDEPENDENT MAPK1 3 ACTIVATION%REACTOME%R-HSA-112409.2	RAF-INDEPENDENT MAPK1 3 ACTIVATION%REACTOME%R-HSA-112409.2		17	0.735443	1.8730484	0.0	0.021479039	0.821	1324	tags=53%, list=11%, signal=59%	
UNFOLDED PROTEIN RESPONSE (UPR)%REACTOME%R-HSA-381119.2	UNFOLDED PROTEIN RESPONSE (UPR)%REACTOME%R-HSA-381119.2		82	0.5434443	1.8727791	0.0	0.021334033	0.823	1901	tags=35%, list=15%, signal=41%	
POSITIVE REGULATION OF TUMOR NECROSIS FACTOR SUPERFAMILY CYTOKINE PRODUCTION%GOBP%GO:1903557	POSITIVE REGULATION OF TUMOR NECROSIS FACTOR SUPERFAMILY CYTOKINE PRODUCTION%GOBP%GO:1903557		34	0.63781255	1.8708105	0.0	0.021690631	0.833	1051	tags=32%, list=8%, signal=35%	
CELL MIGRATION AND INVASION THROUGH P75NTR%WIKIPATHWAYS_20210210%WP4561%HOMO SAPIENS	CELL MIGRATION AND INVASION THROUGH P75NTR%WIKIPATHWAYS_20210210%WP4561%HOMO SAPIENS		22	0.70242053	1.8688111	0.0016233766	0.022038989	0.84	1093	tags=27%, list=9%, signal=30%	
